# Magnetic Field Gauss-SeidelSOR algorithm data
x,y,Az,Bx,By
1.0,48.0,0.0004549214189611173,-0.0004541410780502383,-0.00045436110691382813
1.0,49.0,0.0,-0.00022746070948055866,-0.0
2.0,0.0,0.0,0.00043407792538639127,-0.0
2.0,1.0,0.0008681558507727825,0.0008697979145063978,-0.0004479631893981209
2.0,2.0,0.0017395958290127955,0.0008657580609475519,-0.0008657580609475552
2.0,3.0,0.0025996719726678864,0.000868930920591066,-0.0012904960488844398
2.0,4.0,0.0034774576701949275,0.0008621553267237883,-0.001733753641638386
2.0,5.0,0.004323982626115463,0.0008539677933419203,-0.0021706069587820883
2.0,6.0,0.005185393256878768,0.0008594233280541175,-0.00260484997117005
2.0,7.0,0.006042829282223698,0.000857400475948256,-0.003022322414323558
2.0,8.0,0.00690019420877528,0.0008511163512573395,-0.0034533028736725762
2.0,9.0,0.007745061984738377,0.0008437637759561275,-0.003870760322024182
2.0,10.0,0.008587721760687535,0.0008318687541494542,-0.004295790281627172
2.0,11.0,0.009408799493037285,0.0008117381249786977,-0.004707730433551126
2.0,12.0,0.01021119801064493,0.000802301261094397,-0.005130164068048071
2.0,13.0,0.01101340201522608,0.0007972786367327345,-0.00553207509403449
2.0,14.0,0.0118057552841104,0.0007587511125050888,-0.005914755946500822
2.0,15.0,0.012530904240236257,0.0007043708852846218,-0.0062861812014353615
2.0,16.0,0.013214497054679643,0.0006611480051089726,-0.006640686956505154
2.0,17.0,0.013853200250454202,0.0006141993213166072,-0.0069659146169009185
2.0,18.0,0.014442895697312857,0.0005573406469824606,-0.0072629321520515135
2.0,19.0,0.014967881544419123,0.0004889501344178607,-0.007536571603382464
2.0,20.0,0.015420795966148579,0.000418154264093272,-0.0077662938247006295
2.0,21.0,0.015804190072605667,0.00034095950055144236,-0.007959722483627956
2.0,22.0,0.016102714967251464,0.0002551016359905421,-0.008114786080700716
2.0,23.0,0.01631439334458675,0.00016766404233157194,-0.008223801170599947
2.0,24.0,0.016438043051914607,7.913339473937173e-05,-0.008289226896665856
2.0,25.0,0.016472660134065495,-1.2530831354577374e-05,-0.008306440225514635
2.0,26.0,0.016412981389205453,-0.00010936650045594888,-0.008275118512878692
2.0,27.0,0.016253927133153597,-0.00020315944813009343,-0.008193889095498022
2.0,28.0,0.016006662492945266,-0.0002884454614529037,-0.008066734271513656
2.0,29.0,0.01567703621024779,-0.00037173497368968647,-0.007899420470614791
2.0,30.0,0.015263192545565893,-0.00045240685374605197,-0.0076875073455474115
2.0,31.0,0.014772222502755686,-0.0005250649100123975,-0.0074376144468307525
2.0,32.0,0.014213062725541098,-0.0005911141103748839,-0.007155390123039973
2.0,33.0,0.013589994282005918,-0.000648326757171162,-0.006836680993711564
2.0,34.0,0.012916409211198774,-0.000695727711142141,-0.006492852142399939
2.0,35.0,0.012198538859721636,-0.0007408186568534283,-0.006128375313924201
2.0,36.0,0.011434771897491917,-0.0007790795420044658,-0.005742928732276647
2.0,37.0,0.010640379775712704,-0.0008109727677251379,-0.005338833378281628
2.0,38.0,0.009812826362041642,-0.0008405405787774035,-0.004918688140416906
2.0,39.0,0.008959298618157897,-0.0008571703276038043,-0.0044942990286235465
2.0,40.0,0.008098485706834033,-0.0008699427144868519,-0.004058778758636538
2.0,41.0,0.0072194131891841935,-0.000883184654176937,-0.0036170852975387162
2.0,42.0,0.006332116398480159,-0.0008920761117336166,-0.0031713449206611493
2.0,43.0,0.00543526096571696,-0.0008985161725934454,-0.0027215780187285943
2.0,44.0,0.004535084053293268,-0.0009025507635787048,-0.0022701078496525535
2.0,45.0,0.0036301594385595506,-0.00090496871776344,-0.0018171668426627163
2.0,46.0,0.0027251466177663883,-0.0009067698979890431,-0.0013630956730127344
2.0,47.0,0.0018166196425814644,-0.000908212201969366,-0.0009092304321988765
2.0,48.0,0.0009087222138276563,-0.0009083098212907322,-0.00045420040432726783
2.0,49.0,0.0,-0.00045436110691382813,-0.0
3.0,0.0,0.0,0.0006573073875740555,-0.0
3.0,1.0,0.001314614775148111,0.0012998359863339367,-0.0004414816081704493
3.0,2.0,0.0025996719726678733,0.0012904960488844459,-0.0008689309205910591
3.0,3.0,0.003895606872917003,0.0013094771888612943,-0.001309477188861293
3.0,4.0,0.005218626350390462,0.0013073802310757218,-0.0017297653786339082
3.0,5.0,0.0065103673350684465,0.0012888822292346177,-0.0021722388429320397
3.0,6.0,0.007796390808859697,0.0012759463144825815,-0.00260514090837292
3.0,7.0,0.00906225996403361,0.0012784201081439705,-0.0030310793066647148
3.0,8.0,0.010353231025147638,0.0012778635183392601,-0.003457951700261673
3.0,9.0,0.01161798700071213,0.0012636367369212474,-0.003883530626757715
3.0,10.0,0.012880504498990133,0.0012476092078864479,-0.004302841204366578
3.0,11.0,0.014113205416485025,0.001240837803192038,-0.004736799595867285
3.0,12.0,0.015362180105374209,0.0012265350131667697,-0.005162056810059552
3.0,13.0,0.016566275442818565,0.0011838525178296411,-0.00556408579217425
3.0,14.0,0.01772988514103349,0.0011378734039690346,-0.005948354741784111
3.0,15.0,0.018842022250756634,0.001072106971379612,-0.006331999908137676
3.0,16.0,0.019874099083792715,0.0009987370094051776,-0.0066904638128995235
3.0,17.0,0.02083949626956699,0.0009315091329398541,-0.007028967855833589
3.0,18.0,0.021737117349672423,0.000848515711165487,-0.007335465687610921
3.0,19.0,0.022536527691897963,0.0007416079264018164,-0.007616573833556564
3.0,20.0,0.023220333202476056,0.0006327774394261684,-0.007861231663030004
3.0,21.0,0.0238020825707503,0.0005189705016971739,-0.00806030362194917
3.0,22.0,0.024258274205870404,0.00039064974146954187,-0.008221378596569476
3.0,23.0,0.024583382053689384,0.0002607723189615805,-0.008335109574730184
3.0,24.0,0.024779818843793565,0.0001222164490702199,-0.008405106935128219
3.0,25.0,0.024827814951829823,-2.4125587394712572e-05,-0.00842594985867954
3.0,26.0,0.02473156766900414,-0.000166867563874502,-0.008389963875338899
3.0,27.0,0.02449407982408082,-0.00030714627295618316,-0.008306840597039651
3.0,28.0,0.024117275123091773,-0.00043959633541673995,-0.008178275180921256
3.0,29.0,0.02361488715324734,-0.0005652673997171061,-0.008001561072270246
3.0,30.0,0.02298674032365756,-0.0006860910424718678,-0.007780821957541354
3.0,31.0,0.022242705068303604,-0.0007940748190163049,-0.007523853121750213
3.0,32.0,0.02139859068562495,-0.0008931754007241183,-0.007231708758503253
3.0,33.0,0.020456354266855367,-0.000981454059614138,-0.006906457273221423
3.0,34.0,0.019435682566396675,-0.0010548871113428004,-0.006554170721629799
3.0,35.0,0.018346580044169766,-0.001120426346234018,-0.006177630955875596
3.0,36.0,0.01719482987392864,-0.0011776297753507987,-0.0057839966315515
3.0,37.0,0.01599132049346817,-0.0012268461758948744,-0.0053692267408026115
3.0,38.0,0.01474113752213889,-0.0012638483909261106,-0.004946682053965063
3.0,39.0,0.013463623711615948,-0.0012895202260723672,-0.004515910436864978
3.0,40.0,0.012162097069994156,-0.0013106862398804117,-0.004074304304498263
3.0,41.0,0.010842251231855124,-0.0013285673396236947,-0.0036295050180778637
3.0,42.0,0.009504962390746767,-0.0013413696931224512,-0.003179772266717387
3.0,43.0,0.008159511845610222,-0.0013491928881831923,-0.0027276770472148496
3.0,44.0,0.0068065766143803825,-0.0013546627455569438,-0.0022731877703743805
3.0,45.0,0.005450186354496334,-0.001358977594589543,-0.0018195784850860318
3.0,46.0,0.004088621425201297,-0.0013617216669990523,-0.0013650908462751038
3.0,47.0,0.0027267430204982296,-0.0013626495987928218,-0.0009100276868830625
3.0,48.0,0.001363322227615653,-0.0013633715102491148,-0.0004553037621612798
3.0,49.0,0.0,-0.0006816611138078265,-0.0
4.0,0.0,0.0,0.0008755595335568406,-0.0
4.0,1.0,0.0017511190671136811,0.0017387288350974568,-0.00042726932117808226
4.0,2.0,0.0034774576701949137,0.0017337536416383956,-0.0008621553267238056
4.0,3.0,0.005218626350390472,0.001729765378633915,-0.001307380231075724
4.0,4.0,0.006936988427462744,0.001724916980794535,-0.0017249169807945402
4.0,5.0,0.008668460311979542,0.0017293433230809322,-0.002167134883525464
4.0,6.0,0.010395675073624608,0.0017182637917867926,-0.0026005246149315713
4.0,7.0,0.012104987895553128,0.0017102112678370092,-0.0030439658364408775
4.0,8.0,0.013816097609298627,0.0017035676713503395,-0.0034648947175424764
4.0,9.0,0.015512123238253806,0.0016886532800610326,-0.003901756022535144
4.0,10.0,0.01719340416942069,0.0016851377232590245,-0.004341747625455723
4.0,11.0,0.018882398684771855,0.0016709537306716718,-0.004776897577377253
4.0,12.0,0.020535311630764035,0.0016295874574013616,-0.005184888572807087
4.0,13.0,0.02214157359957458,0.0015835765684572931,-0.005605287985606002
4.0,14.0,0.02370246476767862,0.001526665228468515,-0.006006220364040407
4.0,15.0,0.02519490405651161,0.0014464799564000343,-0.00639624757870551
4.0,16.0,0.02659542468047869,0.0013581159528048854,-0.0067686387985460145
4.0,17.0,0.02791113596212138,0.0012592011960280043,-0.0071182087051878205
4.0,18.0,0.0291138270725347,0.0011449466247054358,-0.007440903610922714
4.0,19.0,0.03020102921153225,0.001014716109836944,-0.007729728058296758
4.0,20.0,0.031143259292208587,0.0008618840524858788,-0.007990573194003833
4.0,21.0,0.03192479731650401,0.0007011064340909142,-0.008204910815557647
4.0,22.0,0.032545472160390415,0.0005299075887715554,-0.008375000554799535
4.0,23.0,0.03298461249404712,0.0003513923808903148,-0.008497432452776938
4.0,24.0,0.033248256922171045,0.0001699736786887271,-0.008567282186895925
4.0,25.0,0.03332455985142457,-2.767389114389715e-05,-0.008589939567343946
4.0,26.0,0.03319290913988325,-0.00022847576209583664,-0.008554813118925857
4.0,27.0,0.0328676083272329,-0.0004148481425477364,-0.008466885087080843
4.0,28.0,0.03236321285478778,-0.000593724986222309,-0.0083340490762876
4.0,29.0,0.03168015835478828,-0.0007691881970695886,-0.008147576898989189
4.0,30.0,0.0308248364606486,-0.0009301148042660853,-0.00791559745937539
4.0,31.0,0.02981992874625611,-0.001074178109050498,-0.007646994040760831
4.0,32.0,0.028676480242547604,-0.0012085099589036735,-0.0073388549951032955
4.0,33.0,0.027402908828448765,-0.001325864794044616,-0.007002601509021548
4.0,34.0,0.026024750654458372,-0.0014245540284879687,-0.006638082325412624
4.0,35.0,0.024553800771472827,-0.0015109927469317275,-0.006246362046493063
4.0,36.0,0.023002765160594917,-0.00158748375707745,-0.005838162013146846
4.0,37.0,0.021378833257317927,-0.0016482873453115745,-0.005415618781134637
4.0,38.0,0.019706190469971768,-0.001693856882715037,-0.004985340070213032
4.0,39.0,0.017991119491887853,-0.0017295480770706043,-0.004542510705480042
4.0,40.0,0.01624709431583056,-0.001756348133273966,-0.00409742970568823
4.0,41.0,0.014478423225339921,-0.0017777166919578135,-0.0036438084763963574
4.0,42.0,0.012691660931914933,-0.0017939040825966307,-0.0031922094243118596
4.0,43.0,0.01089061506014666,-0.0018051006689364518,-0.0027360538747470435
4.0,44.0,0.00908145959404203,-0.0018106493257075227,-0.0022799375229299516
4.0,45.0,0.007269316408731614,-0.0018130656418627166,-0.0018214243646771395
4.0,46.0,0.005455328310316596,-0.0018163206961920124,-0.0013668745456635318
4.0,47.0,0.0036366750163475893,-0.00181799928608319,-0.0009107074347650698
4.0,48.0,0.0018193297381502158,-0.0018183375081737947,-0.00045560603536447144
4.0,49.0,0.0,-0.0009096648690751079,-0.0
5.0,0.0,0.0,0.0010845767087521378,-0.0
5.0,1.0,0.0021691534175042756,0.0021619913130577423,-0.0004177858997029716
5.0,2.0,0.004323982626115485,0.002170606958782088,-0.0008539677933419255
5.0,3.0,0.006510367335068451,0.002172238842932029,-0.0012888822292346112
5.0,4.0,0.008668460311979542,0.002167134883525462,-0.0017293433230809391
5.0,5.0,0.010844637102119374,0.002164489863371649,-0.0021644898633716575
5.0,6.0,0.01299744003872284,0.002152777267397995,-0.002595155420757637
5.0,7.0,0.015150191636915365,0.0021427902107548757,-0.0030405738612435647
5.0,8.0,0.01728302046023259,0.0021356537044335266,-0.0034728974580803236
5.0,9.0,0.019421499045782418,0.0021404896448344937,-0.003931073964154764
5.0,10.0,0.02156399974990158,0.002122750762728557,-0.004374607945906888
5.0,11.0,0.023667000571239532,0.002083978750543402,-0.004808118997047819
5.0,12.0,0.025731957250988383,0.0020549254213955183,-0.005233871297773675
5.0,13.0,0.02777685141403057,0.002005184309062961,-0.00565774715634936
5.0,14.0,0.029742325869114305,0.0019288329970685424,-0.006077180098428506
5.0,15.0,0.03163451740816765,0.0018345254058852196,-0.006481386258621021
5.0,16.0,0.033411376680884744,0.0017206981358874884,-0.006873229478072755
5.0,17.0,0.03507591367994263,0.0016037739453165535,-0.007235857686354291
5.0,18.0,0.03661892457151785,0.0014600350642744245,-0.0075787762046818415
5.0,19.0,0.03799598380849148,0.0012912775094829354,-0.007885537251090742
5.0,20.0,0.03920147959048372,0.0011079601966870571,-0.008156449123844863
5.0,21.0,0.04021190420186559,0.000903397862492876,-0.008390157021949486
5.0,22.0,0.041008275315469474,0.0006831713786888335,-0.008575050416300821
5.0,23.0,0.04157824695924326,0.00045305395105797036,-0.008710513974080989
5.0,24.0,0.041914383217585414,0.00021472356363722717,-0.008786308019725339
5.0,25.0,0.042007694086517715,-3.659465536478071e-05,-0.008805185709567696
5.0,26.0,0.04184119390685585,-0.0002899220441376048,-0.008770459266716175
5.0,27.0,0.041427849998242505,-0.000527910315594439,-0.00867945339308427
5.0,28.0,0.040785373275666975,-0.0007589045235083941,-0.008535073591445352
5.0,29.0,0.03991004095122572,-0.000983719016629317,-0.00833638980778446
5.0,30.0,0.03881793524240834,-0.0011866739007002254,-0.008091900658487765
5.0,31.0,0.037536693149825266,-0.0013708172832883996,-0.007805790043908667
5.0,32.0,0.03607630067583154,-0.0015375679324634017,-0.007478827927955099
5.0,33.0,0.03446155728489846,-0.0016822267293048095,-0.007124449224876466
5.0,34.0,0.03271184721722192,-0.0018111265738712853,-0.006741574853660519
5.0,35.0,0.030839304137155892,-0.0019203466584997962,-0.006333656131184263
5.0,36.0,0.02887115390022233,-0.002008373040709225,-0.005909445164628662
5.0,37.0,0.026822558055737442,-0.002079668118828688,-0.005476077690086427
5.0,38.0,0.024711817662564955,-0.0021369564665807052,-0.005030535290662495
5.0,39.0,0.022548645122576032,-0.0021774305905971694,-0.004577954968526749
5.0,40.0,0.020356956481370616,-0.0022093884689640964,-0.00412285150260727
5.0,41.0,0.01812986818464784,-0.002233787621000065,-0.003662956907094863
5.0,42.0,0.015889381239370486,-0.002249124294771765,-0.0032035542853362424
5.0,43.0,0.013631619595104309,-0.0022614647895651003,-0.0027444384249287893
5.0,44.0,0.011366451660240286,-0.002269292255626848,-0.0022866169436628224
5.0,45.0,0.009093035083850613,-0.0022720405718559627,-0.0018268967769474878
5.0,46.0,0.00682237051652836,-0.002272438596911122,-0.0013684276286768026
5.0,47.0,0.004548157890028369,-0.002273918109091882,-0.000912218215750313
5.0,48.0,0.002274534298344596,-0.0022740789450141847,-0.0004555986270054765
5.0,49.0,0.0,-0.001137267149172298,-0.0
6.0,0.0,0.0,0.0012933454332598121,-0.0
6.0,1.0,0.0025866908665196243,0.0025926966284393824,-0.0004242308589411086
6.0,2.0,0.005185393256878765,0.0026048499711700352,-0.0008594233280540945
6.0,3.0,0.007796390808859695,0.0026051409083729287,-0.001275946314482568
6.0,4.0,0.010395675073624622,0.0026005246149315812,-0.0017182637917868013
6.0,5.0,0.012997440038722857,0.00259515542075763,-0.0021527772673979933
6.0,6.0,0.015585985915139882,0.0025943477896587,-0.0025943477896587016
6.0,7.0,0.018186135618040257,0.0025879533051596957,-0.0030326228041597045
6.0,8.0,0.020761892525459274,0.002594067774261539,-0.003498800962030946
6.0,9.0,0.023374271166563335,0.0025903637678875973,-0.003946496362915991
6.0,10.0,0.02594262006123447,0.00256218275615208,-0.004392598833662064
6.0,11.0,0.028498636678867494,0.0025302170825384582,-0.0048416193283854405
6.0,12.0,0.031003054226311385,0.002479215616702902,-0.005291932319720256
6.0,13.0,0.0334570679122733,0.0024268853691121247,-0.005724415331254415
6.0,14.0,0.035856824964535634,0.002350304330740176,-0.006160006473785373
6.0,15.0,0.03815767657375365,0.0022425293360442827,-0.006583111664540425
6.0,16.0,0.0403418836366242,0.0021125873805381556,-0.00699624873780624
6.0,17.0,0.04238285133482996,0.001964747922637091,-0.007385228525817959
6.0,18.0,0.04427137948189838,0.0017946261894418863,-0.007746998186579708
6.0,19.0,0.045972103713713734,0.0015923890289999652,-0.008080980730857463
6.0,20.0,0.04745615753989831,0.0013665038233446232,-0.008372259712488221
6.0,21.0,0.04870511136040298,0.0011197077265468723,-0.00862285346096206
6.0,22.0,0.04969557299299206,0.0008502645409030583,-0.008825979263144303
6.0,23.0,0.0504056404422091,0.0005626499843148329,-0.008975310453282093
6.0,24.0,0.05082087296162172,0.0002646454141754344,-0.009060782672561978
6.0,25.0,0.050934931270559966,-4.352264415306145e-05,-0.009078969980602418
6.0,26.0,0.0507338276733156,-0.00035420807857926284,-0.009042130157890557
6.0,27.0,0.05022651511340144,-0.0006502338178185595,-0.008946517962370042
6.0,28.0,0.04943336003767848,-0.0009367885715221187,-0.008786038706234442
6.0,29.0,0.0483529379703572,-0.0012123611300271751,-0.00857165286478924
6.0,30.0,0.04700863777762413,-0.0014607145681418791,-0.008310027200181175
6.0,31.0,0.045431508834073445,-0.0016872508395831647,-0.00800025383372344
6.0,32.0,0.0436341360984578,-0.001889850777935874,-0.007653563983709595
6.0,33.0,0.0416518072782017,-0.0020631178683391954,-0.007273743635135613
6.0,34.0,0.03950790036177941,-0.0022153471221801717,-0.00686273457685398
6.0,35.0,0.03722111303384135,-0.0023431224359635842,-0.006437124148064187
6.0,36.0,0.03482165548985224,-0.0024450621981752865,-0.005996547691740614
6.0,37.0,0.03233098863749078,-0.002527197219277742,-0.00554362377134464
6.0,38.0,0.029767261051296758,-0.002591979604274715,-0.005083355212726749
6.0,39.0,0.02714702942894135,-0.002637231865125829,-0.004619063126314792
6.0,40.0,0.0244927973210451,-0.002671346194705852,-0.0041515456676744
6.0,41.0,0.021804337039529647,-0.0026970139092288414,-0.003684803235477303
6.0,42.0,0.019098769502587418,-0.0027124225647627044,-0.0032174649963410545
6.0,43.0,0.016379491910004238,-0.002722038010609872,-0.0027526340347126628
6.0,44.0,0.013654693481367674,-0.002728190973688824,-0.002290552205605173
6.0,45.0,0.01092310996262659,-0.0027312549568487363,-0.001830568324371491
6.0,46.0,0.008192183567670201,-0.0027309992573891872,-0.0013703146398756426
6.0,47.0,0.005461111447848215,-0.002730828287754516,-0.0009128210410016204
6.0,48.0,0.002730526992161169,-0.0027305557239241077,-0.00045582307810156553
6.0,49.0,0.0,-0.0013652634960805844,-0.0
7.0,0.0,0.0,0.0015088075676932464,-0.0
7.0,1.0,0.0030176151353864928,0.003021414641111837,-0.0004299672056414215
7.0,2.0,0.006042829282223674,0.003022322414323547,-0.0008574004759482369
7.0,3.0,0.009062259964033587,0.0030310793066647356,-0.0012784201081439744
7.0,4.0,0.012104987895553145,0.003043965836440887,-0.0017102112678370118
7.0,5.0,0.015150191636915361,0.003040573861243549,-0.0021427902107548566
7.0,6.0,0.018186135618040243,0.0030326228041597063,-0.002587953305159706
7.0,7.0,0.021215437245234774,0.00304724338312712,-0.0030472433831270993
7.0,8.0,0.024280622384294483,0.0030495272631898135,-0.003506173530991903
7.0,9.0,0.0273144917716144,0.0030342875164656117,-0.003952759612069437
7.0,10.0,0.030349197417225707,0.003017873728198006,-0.0044135676965564655
7.0,11.0,0.03335023922801041,0.0029833122366015943,-0.004873847731944851
7.0,12.0,0.036315821890428895,0.0029377214242644924,-0.005339896290602475
7.0,13.0,0.0392256820765394,0.0028732584631280776,-0.005800822348716549
7.0,14.0,0.04206233881668505,0.002787529330354553,-0.006254061184463401
7.0,15.0,0.044800740737248504,0.0026707676699060864,-0.006702251355878781
7.0,16.0,0.047403874156497224,0.0025228149971650224,-0.00713949228272549
7.0,17.0,0.04984637073157855,0.0023545233940900218,-0.007558712933177513
7.0,18.0,0.05211292094467727,0.002155787269313928,-0.007949449162121036
7.0,19.0,0.054157945270206405,0.0019165390353914485,-0.008312750814565565
7.0,20.0,0.055945999015460164,0.0016498329267916542,-0.008634660849857454
7.0,21.0,0.05745761112378971,0.0013571174131489575,-0.00890948063862157
7.0,22.0,0.05866023384175808,0.0010356283710088662,-0.009133906126599985
7.0,23.0,0.059528867865807446,0.0006878573604756459,-0.009297933405801529
7.0,24.0,0.06003594856270937,0.00031838309095755246,-0.009395181508322813
7.0,25.0,0.06016563404772255,-5.524717003620172e-05,-0.009419079240531161
7.0,26.0,0.05992545422263697,-0.0004223740623699804,-0.009377305056128379
7.0,27.0,0.05932088592298259,-0.0007840017672505542,-0.009271534899226948
7.0,28.0,0.05835745068813586,-0.0011337696210891972,-0.009093621710909994
7.0,29.0,0.057053346680804196,-0.001459730522682584,-0.008857467631513596
7.0,30.0,0.05543798964277069,-0.0017580729317660249,-0.008570598649705833
7.0,31.0,0.053537200817272146,-0.0020272804997599793,-0.00823165306645074
7.0,32.0,0.05138342864325073,-0.002264078131051228,-0.00785697453844203
7.0,33.0,0.04900904455516969,-0.0024730561361604245,-0.007447357895005165
7.0,34.0,0.04643731637092988,-0.002647746060942712,-0.00700937358712906
7.0,35.0,0.043713552433284265,-0.002786533543613162,-0.006558441707826459
