27 47       8.97378334
27 48       8.68363881
27 49       8.50874468

28 0       8.36758194
28 1       8.41729979
28 2       8.57827007
28 3       8.85171907
28 4       9.24003618
28 5       9.74647591
28 6      10.37477495
28 7      11.12866378
28 8      12.01125942
28 9      13.02433612
28 10      14.16748701
28 11      15.43720918
28 12      16.82596764
28 13      18.32131615
28 14      19.90517270
28 15      21.55335849
28 16      23.23550957
28 17      24.91545411
28 18      26.55211659
28 19      28.10096198
28 20      29.51593426
28 21      30.75178016
28 22      31.76659031
28 23      32.52434604
28 24      32.99723826
28 25      33.16753190
28 26      33.02878590
28 27      32.58630068
28 28      31.85674610
28 29      30.86700917
28 30      29.65238307
28 31      28.25428271
28 32      26.71771124
28 33      25.08871153
28 34      23.41201708
28 35      21.72907477
28 36      20.07655368
28 37      18.48539147
28 38      16.98036978
28 39      15.58016137
28 40      14.29775815
28 41      13.14117228
28 42      12.11430106
28 43      11.21785703
28 44      10.45028370
28 45       9.80859981
28 46       9.28913776
28 47       8.88816228
28 48       8.60237088
28 49       8.42928933

29 0       8.25793895
29 1       8.30415111
29 2       8.45820623
29 3       8.72122129
29 4       9.09539416
29 5       9.58372247
29 6      10.18964045
29 7      10.91655549
29 8      11.76727168
29 9      12.74329810
29 10      13.84405430
29 11      15.06600405
29 12      16.40176990
29 13      17.83930244
29 14      19.36119659
29 15      20.94425783
29 16      22.55942146
29 17      24.17211266
29 18      25.74310541
29 19      27.22989266
29 20      28.58852483
29 21      29.77581380
29 22      30.75174402
29 23      31.48189062
29 24      31.93962377
29 25      32.10788469
29 26      31.98035287
29 27      31.56188266
29 28      30.86816320
29 29      29.92463791
29 30      28.76479691
29 31      27.42801696
29 32      25.95716064
29 33      24.39615605
29 34      22.78776070
29 35      21.17167363
29 36      19.58310527
29 37      18.05185535
29 38      16.60189211
29 39      15.25138015
29 40      14.01307168
29 41      12.89495987
29 42      11.90109104
29 43      11.03244209
29 44      10.28778756
29 45       9.66450138
29 46       9.15926028
29 47       8.76863466
29 48       8.48956767
29 49       8.31975439

30 0       8.12120274
30 1       8.16367470
30 2       8.30980206
30 3       8.56057583
30 4       8.91796849
30 5       9.38467233
30 6       9.96376002
30 7      10.65825063
30 8      11.47057009
30 9      12.40190449
30 10      13.45145821
30 11      14.61564630
30 12      15.88727022
30 13      17.25474597
30 14      18.70147029
30 15      20.20542102
30 16      21.73908696
30 17      23.26980913
30 18      24.76058700
30 19      26.17136130
30 20      27.46073368
30 21      28.58802727
30 22      29.51554134
30 23      30.21081357
30 24      30.64868470
30 25      30.81296528
30 26      30.69753602
30 27      30.30676747
30 28      29.65521481
30 29      28.76662036
30 30      27.67232817
30 31      26.40927221
30 32      25.01773487
30 33      23.53908193
30 34      22.01366428
30 35      20.47904005
30 36      18.96862098
30 37      17.51079119
30 38      16.12849396
30 39      14.83923863
30 40      13.65544960
30 41      12.58506342
30 42      11.63227818
30 43      10.79836779
30 44      10.08249004
30 45       9.48243674
30 46       8.99529416
30 47       8.61799952
30 48       8.34779359
30 49       8.18257933

31 0       7.96032655
31 1       7.99891685
31 2       8.13632320
31 3       8.37339944
31 4       8.71186869
31 5       9.15408351
31 6       9.70271289
31 7      10.36034140
31 8      11.12897115
31 9      12.00942576
31 10      13.00066787
31 11      14.09905761
31 12      15.29759744
31 13      16.58522686
31 14      17.94624545
31 15      19.35995222
31 16      20.80058848
31 17      22.23765883
31 18      23.63667924
31 19      24.96036262
31 20      26.17020526
31 21      27.22838646
31 22      28.09984671
31 23      28.75437372
31 24      29.16850802
31 25      29.32708456
31 26      29.22425509
31 27      28.86388569
31 28      28.25928807
31 29      27.43231306
31 30      26.41190085
31 31      25.23223512
31 32      23.93068097
31 33      22.54569563
31 34      21.11488698
31 35      19.67336202
31 36      18.25246196
31 37      16.87892981
31 38      15.57450810
31 39      14.35592459
31 40      13.23519514
31 41      12.22015879
31 42      11.31515687
31 43      10.52177629
31 44       9.83959089
31 45       9.26685286
31 46       8.80110388
31 47       8.43969221
31 48       8.18019455
31 49       8.02075094

32 0       7.77869212
32 1       7.81335319
32 2       7.94147815
32 3       8.16377782
32 4       8.48171245
32 5       8.89727501
32 6       9.41270645
32 7      10.03013048
32 8      10.75110018
32 9      11.57605636
32 10      12.50370887
32 11      13.53036609
32 12      14.64925402
32 13      15.84988243
32 14      17.11752912
32 15      18.43292142
32 16      19.77219335
32 17      21.10718544
32 18      22.40613107
32 19      23.63473823
32 20      24.75763366
32 21      25.74008995
32 22      26.54991426
32 23      27.15934460
32 24      27.54678369
32 25      27.69820439
32 26      27.60808625
32 27      27.27978703
32 28      26.72531059
32 29      25.96449589
32 30      25.02371111
32 31      23.93418496
32 32      22.73013701
32 33      21.44687763
32 34      20.11903636
32 35      18.77904798
32 36      17.45598527
32 37      16.17478151
32 38      14.95584255
32 39      13.81501170
32 40      12.76382508
32 41      11.80998104
32 42      10.95794478
32 43      10.20961542
32 44       9.56499562
32 45       9.02281928
32 46       8.58110926
32 47       8.23765115
32 48       7.99038146
32 49       7.83769625

33 0       7.57999677
33 1       7.61077195
33 2       7.72929057
33 3       7.93611983
33 4       8.23245363
33 5       8.61991961
33 6       9.10032363
33 7       9.67532146
33 8      10.34601166
33 9      11.11245030
33 10      11.97309827
33 11      12.92422405
33 12      13.95929942
33 13      15.06843931
33 14      16.23794913
33 15      17.45004969
33 16      18.68284912
33 17      19.91062103
33 18      21.10442723
33 19      22.23309276
33 20      23.26450327
33 21      24.16715433
33 22      24.91184445
33 23      25.47337497
33 24      25.83210575
33 25      25.97521870
33 26      25.89756398
33 27      25.60200250
33 28      25.09920960
33 29      24.40696061
33 30      23.54897199
33 31      22.55341463
33 32      21.45124254
33 33      20.27448883
33 34      19.05467071
33 35      17.82141959
33 36      16.60141696
33 37      15.41767619
33 38      14.28917179
33 39      13.23078507
33 40      12.25351215
33 41      11.36486695
33 42      10.56940951
33 43       9.86933475
33 44       9.26506771
33 45       8.75582508
33 46       8.34011682
33 47       8.01617460
33 48       7.78230422
33 49       7.63716662

34 0       7.36813845
34 1       7.39515550
34 2       7.50397080
34 3       7.69501200
34 4       7.96921232
34 5       8.32784119
34 6       8.77227801
34 7       9.30372100
34 8       9.92282655
34 9      10.62928056
34 10      11.42131174
34 11      12.29516769
34 12      13.24458702
34 13      14.26031260
34 14      15.32970154
34 15      16.43649313
34 16      17.56079528
34 17      18.67934073
34 18      19.76604620
34 19      20.79288071
34 20      21.73101660
34 21      22.55220113
34 22      23.23025393
34 23      23.74257044
34 24      24.07149876
34 25      24.20546045
34 26      24.13970481
34 27      23.87662076
34 28      23.42557424
34 29      22.80228856
34 30      22.02783092
34 31      21.12730655
34 32      20.12838543
34 33      19.05979464
34 34      17.94990102
34 35      16.82548712
34 36      15.71079238
34 37      14.62685671
34 38      13.59116940
34 39      12.61759790
34 40      11.71655031
34 41      10.89531347
34 42      10.15850581
34 43       9.50858813
34 44       8.94638449
34 45       8.47157699
34 46       8.08315070
34 47       7.77977585
34 48       7.56012377
34 49       7.42311953

35 0       7.14710459
35 1       7.17056641
35 2       7.26979333
35 3       7.44508146
35 4       7.69711675
35 5       8.02682842
35 6       8.43519135
35 7       8.92297130
35 8       9.49040977
35 9      10.13685058
35 10      10.86031743
35 11      11.65706120
35 12      12.52110602
35 13      13.44383344
35 14      14.41365275
35 15      15.41581018
35 16      16.43238878
35 17      17.44254288
35 18      18.42299518
35 19      19.34880131
35 20      20.19435859
35 21      20.93460510
35 22      21.54632723
35 23      22.00947203
35 24      22.30834997
35 25      22.43261606
35 26      22.37793383
35 27      22.14625570
35 28      21.74569157
35 29      21.18997935
35 30      20.49761135
35 31      19.69070303
35 32      18.79371173
35 33      17.83212013
35 34      16.83119262
35 35      15.81489462
35 36      14.80503839
35 37      13.82068905
35 38      12.87783512
35 39      11.98930333
35 40      11.16487878
35 41      10.41158152
35 42       9.73404705
35 43       9.13496177
35 44       8.61551148
35 45       8.17581098
35 46       7.81529314
35 47       7.53304531
35 48       7.32808906
35 49       7.19960449

36 0       6.92086989
36 1       6.94104325
36 2       7.03098595
36 3       7.19087365
36 4       7.42116445
36 5       7.72247386
36 6       8.09540452
36 7       8.54032621
36 8       9.05710417
36 9       9.64477826
36 10      10.30120160
36 11      11.02265524
36 12      11.80346395
36 13      12.63564716
36 14      13.50864572
36 15      14.40916939
36 16      15.32120871
36 17      16.22624828
36 18      17.10370447
36 19      17.93159144
36 20      18.68739510
36 21      19.34910882
36 22      19.89636109
36 23      20.31154684
36 24      20.58086500
36 25      20.69516670
36 26      20.65053255
36 27      20.44852186
36 28      20.09606906
36 29      19.60503811
36 30      18.99147979
36 31      18.27466489
36 32      17.47598426
36 33      16.61781353
36 34      15.72243514
36 35      14.81109500
36 36      13.90324963
36 37      13.01603379
36 38      12.16395413
36 39      11.35879308
36 40      10.60969112
36 41       9.92336655
36 42       9.30442861
36 43       8.75574205
36 44       8.27880704
36 45       7.87412663
36 46       7.54154223
36 47       7.28052588
36 48       7.09042476
36 49       6.97065804

37 0       6.69330671
37 1       6.71050982
37 2       6.79163457
37 3       6.93674927
37 4       7.14610780
37 5       7.42004441
37 6       7.75882894
37 7       8.16247940
37 8       8.63053091
37 9       9.16176383
37 10       9.75389907
37 11      10.40327504
37 12      11.10452771
37 13      11.85030272
37 14      12.63103365
37 15      13.43482412
37 16      14.24746989
37 17      15.05265165
37 18      15.83231725
37 19      16.56725611
37 20      17.23784820
37 21      17.82494857
37 22      18.31084857
37 23      18.68023964
37 24      18.92109766
37 25      19.02540759
37 26      18.98965965
37 27      18.81506837
37 28      18.50749329
37 29      18.07706937
37 30      17.53758405
37 31      16.90566150
37 32      16.19983009
37 33      15.43955503
37 34      14.64431455
37 35      13.83278542
37 36      13.02218587
37 37      12.22780275
37 38      11.46270919
37 39      10.73766072
37 40      10.06114465
37 41       9.43954893
37 42       8.87741402
37 43       8.37773235
37 44       7.94226494
37 45       7.57185087
37 46       7.26669259
37 47       7.02660647
37 48       6.85123390
37 49       6.74021208

38 0       6.46811074
38 1       6.48270049
38 2       6.55560615
38 3       6.68680295
38 4       6.87636654
38 5       7.12438572
38 6       7.43084100
38 7       7.79544703
38 8       8.21745868
38 9       8.69544398
38 10       9.22703080
38 11       9.80864017
38 12      10.43522432
38 13      11.10003353
38 14      11.79444039
38 15      12.50785224
38 16      13.22774170
38 17      13.93981996
38 18      14.62836813
38 19      15.27672811
38 20      15.86793815
38 21      16.38548034
38 22      16.81409111
38 23      17.14057316
38 24      17.35454090
38 25      17.44903268
38 26      17.42093252
38 27      17.27116080
38 28      17.00461544
38 29      16.62986971
38 30      16.15865638
38 31      15.60518779
38 32      14.98537442
38 33      14.31600990
38 34      13.61398763
38 35      12.89560456
38 36      12.17599299
38 37      11.46870404
38 38      10.78544953
38 39      10.13599360
38 40       9.52817434
38 41       8.96802828
38 42       8.45998786
38 43       8.00712260
38 44       7.61139844
38 45       7.27393443
38 46       6.99524190
38 47       6.77543650
38 48       6.61441821
38 49       6.51201780

39 0       6.24874285
39 1       6.26110246
39 2       6.32649073
39 3       6.44480436
39 4       6.61596749
39 5       6.83986031
39 6       7.11621863
39 7       7.44450303
39 8       7.82373850
39 9       8.25232722
39 10       8.72784125
39 11       9.24680572
39 12       9.80448803
39 13      10.39471282
39 14      11.00972626
39 15      11.64013459
39 16      12.27494110
39 17      12.90170136
39 18      13.50680853
39 19      14.07590966
39 20      14.59444017
39 21      15.04824960
39 22      15.42427821
39 23      15.71123411
39 24      15.90021508
39 25      15.98522051
39 26      15.96350636
39 27      15.83574942
39 28      15.60600543
39 29      15.28146523
39 30      14.87203273
39 31      14.38976458
39 32      13.84822240
39 33      13.26179315
39 34      12.64503136
39 35      12.01206931
39 36      11.37612970
39 37      10.74916153
39 38      10.14160585
39 39       9.56228584
39 40       9.01840584
39 41       8.51563816
39 42       8.05827339
39 43       7.64941056
39 44       7.29116564
39 45       6.98488121
39 46       6.73132406
39 47       6.53086231
39 48       6.38361705
39 49       6.28958652

40 0       6.03838720
40 1       6.04891477
40 2       6.10756179
40 3       6.21416050
40 4       6.36850955
40 5       6.57031648
40 6       6.81911564
40 7       7.11416113
40 8       7.45429587
40 9       7.83779951
40 10       8.26222125
40 11       8.72420653
40 12       9.21933047
40 13       9.74195431
40 14      10.28512383
40 15      10.84052978
40 16      11.39854967
40 17      11.94838639
40 18      12.47831270
40 19      12.97602204
40 20      13.42907466
40 21      13.82541713
40 22      14.15394224
40 23      14.40504854
40 24      14.57115433
40 25      14.64712171
40 26      14.63055255
40 27      14.52192877
40 28      14.32458384
40 29      14.04450853
40 30      13.69000924
40 31      13.27125102
40 32      12.79972572
40 33      12.28769045
40 34      11.74761996
40 35      11.19171089
40 36      10.63146682
40 37      10.07738197
40 38       9.53873014
40 39       9.02345567
40 40       8.53815490
40 41       8.08813171
40 42       7.67750801
40 43       7.30937000
40 44       6.98593273
40 45       6.70870844
40 46       6.47866758
40 47       6.29638473
40 48       6.16216481
40 49       6.07614722

41 0       5.83992438
41 1       5.84902287
41 2       5.90175351
41 3       5.99789710
41 4       6.13715105
41 5       6.31908367
41 6       6.54306795
41 7       6.80819518
41 8       7.11316938
41 9       7.45618569
41 10       7.83479760
41 11       8.24578084
41 12       8.68500447
41 13       9.14732233
41 14       9.62650006
41 15      10.11519362
41 16      10.60499430
41 17      11.08655238
41 18      11.54978618
41 19      11.98417626
41 20      12.37913568
41 21      12.72443842
41 22      13.01067938
41 23      13.22973314
41 24      13.37517541
41 25      13.44263144
41 26      13.43002076
41 27      13.33767585
41 28      13.16832400
41 29      12.92693406
41 30      12.62044253
41 31      12.25738394
41 32      11.84745784
41 33      11.40106836
41 34      10.92887150
41 35      10.44136120
41 36       9.94851802
41 37       9.45953580
41 38       8.98263273
41 39       8.52494516
41 40       8.09249596
41 41       7.69022493
41 42       7.32206632
41 43       6.99105821
41 44       6.69946969
41 45       6.44893377
41 46       6.24057653
41 47       6.07513584
41 48       5.95306511
41 49       5.87461965

42 0       5.65591782
42 1       5.66398669
42 2       5.71165237
42 3       5.79865583
42 4       5.92461498
42 5       6.08898872
42 6       6.29102429
42 7       6.52968837
42 8       6.80358324
42 9       7.11085092
42 10       7.44906951
42 11       7.81514833
42 12       8.20523053
42 13       8.61461363
42 14       9.03770006
42 15       9.46799028
42 16       9.89812994
42 17      10.32002033
42 18      10.72499708
42 19      11.10407638
42 20      11.44826121
42 21      11.74889300
42 22      11.99802752
42 23      12.18880876
42 24      12.31581228
42 25      12.37532947
42 26      12.36556847
42 27      12.28675374
42 28      12.14111535
42 29      11.93276908
42 30      11.66749830
42 31      11.35245699
42 32      10.99581932
42 33      10.60640433
42 34      10.19330362
42 35       9.76553733
42 36       9.33175795
42 37       8.90001498
42 38       8.47758667
42 39       8.07087818
42 40       7.68538077
42 41       7.32568255
42 42       6.99551938
42 43       6.69785395
42 44       6.43497174
42 45       6.20858404
42 46       6.01993005
42 47       5.86987204
42 48       5.75897972
42 49       5.68760098

43 0       5.48861112
43 1       5.49603963
43 2       5.53950021
43 3       5.61870395
43 4       5.73320794
43 5       5.88238733
43 6       6.06539389
43 7       6.28110172
43 8       6.52804160
43 9       6.80432655
43 10       7.10757234
43 11       7.43481854
43 12       7.78245696
43 13       8.14617603
43 14       8.52093052
43 15       8.90094614
43 16       9.27976813
43 17       9.65036031
43 18      10.00525836
43 19      10.33677614
43 20      10.63725883
43 21      10.89937102
43 22      11.11640301
43 23      11.28257436
43 24      11.39331235
43 25      11.44548276
43 26      11.43755375
43 27      11.36967867
43 28      11.24369036
43 29      11.06300761
43 30      10.83246205
43 31      10.55806041
43 32      10.24670186
43 33       9.90587298
43 34       9.54334251
43 35       9.16687605
43 36       8.78398683
43 37       8.40173354
43 38       8.02657089
43 39       7.66425328
43 40       7.31978805
43 41       6.99743135
43 42       6.70071808
43 43       6.43251660
43 44       6.19509922
43 45       5.99022042
43 46       5.81919633
43 47       5.68298002
43 48       5.58222923
43 49       5.51736375

44 0       5.33993379
44 1       5.34709608
44 2       5.38720586
44 3       5.45995260
44 4       5.56484812
44 5       5.70120500
44 6       5.86810425
44 7       6.06435296
44 8       6.28843352
44 9       6.53844668
44 10       6.81205184
44 11       7.10640907
44 12       7.41812853
44 13       7.74323408
44 14       8.07714826
44 15       8.41470618
44 16       8.75020480
44 17       9.07749269
44 18       9.39010242
44 19       9.68142440
44 20       9.94491687
44 21      10.17434243
44 22      10.36401765
44 23      10.50905950
44 24      10.60561066
44 25      10.65102639
44 26      10.64400760
44 27      10.58466892
44 28      10.47453606
44 29      10.31647245
44 30      10.11454162
44 31       9.87381663
44 32       9.60015200
44 33       9.29993568
44 34       8.97983856
44 35       8.64657773
44 36       8.30670660
44 37       7.96644114
44 38       7.63152732
44 39       7.30715098
44 40       6.99788762
44 41       6.70768759
44 42       6.43988992
44 43       6.19725794
44 44       5.98202933
44 45       5.79597436
44 46       5.64045668
44 47       5.51649217
44 48       5.42480272
44 49       5.36586227

45 0       5.21151281
45 1       5.21876451
45 2       5.25636229
45 3       5.32398059
45 4       5.42109840
45 5       5.54698262
45 6       5.70066277
45 7       5.88089823
45 8       6.08613928
45 9       6.31448415
45 10       6.56363513
45 11       6.83085729
45 12       7.11294467
45 13       7.40619908
45 14       7.70642735
45 15       8.00896238
45 16       8.30871319
45 17       8.60024713
45 18       8.87790577
45 19       9.13595307
45 20       9.36875105
45 21       9.57095538
45 22       9.73771996
45 23       9.86489759
45 24       9.94922277
45 25       9.98846297
45 26       9.98152629
45 27       9.92851691
45 28       9.83073362
45 29       9.69061140
45 30       9.51161090
45 31       9.29806458
45 32       9.05499154
45 33       8.78789461
45 34       8.50255380
45 35       8.20482885
45 36       7.90048170
45 37       7.59502658
45 38       7.29361241
45 39       7.00093888
45 40       6.72120506
45 41       6.45808702
45 42       6.21473992
45 43       5.99381893
45 44       5.79751346
45 45       5.62758955
45 46       5.48543564
45 47       5.37210810
45 48       5.28837346
45 49       5.23474508

46 0       5.10468764
46 1       5.11236387
46 2       5.14826661
46 3       5.21206031
46 4       5.30320088
46 5       5.42092238
46 6       5.56421726
46 7       5.73181074
46 8       5.92213108
46 9       6.13327752
46 10       6.36298857
46 11       6.60861385
46 12       6.86709336
46 13       7.13494817
46 14       7.40828733
46 15       7.68283474
46 16       7.95397997
46 17       8.21685493
46 18       8.46643738
46 19       8.69767930
46 20       8.90565646
46 21       9.08573230
46 22       9.23372762
46 23       9.34608571
46 24       9.42002168
46 25       9.45364543
46 26       9.44604882
46 27       9.39735013
46 28       9.30869232
46 29       9.18219497
46 30       9.02086362
46 31       8.82846355
46 32       8.60936716
46 33       8.36838600
46 34       8.11059830
46 35       7.84118265
46 36       7.56526638
46 37       7.28779532
46 38       7.01342898
46 39       6.74646279
46 40       6.49077687
46 41       6.24980900
46 42       6.02654832
46 43       5.82354550
46 44       5.64293507
46 45       5.48646555
46 46       5.35553365
46 47       5.25121913
46 48       5.17431786
46 49       5.12537080

47 0       5.02052649
47 1       5.02894103
47 2       5.06394059
47 3       5.12518359
47 4       5.21211008
47 5       5.32393091
47 6       5.45961155
47 7       5.61785185
47 8       5.79706293
47 9       5.99534324
47 10       6.21045596
47 11       6.43981078
47 12       6.68045299
47 13       6.92906348
47 14       7.18197310
47 15       7.43519443
47 16       7.68447362
47 17       7.92536360
47 18       8.15331880
47 19       8.36380955
47 20       8.55245234
47 21       8.71515052
47 22       8.84823801
47 23       8.94861760
47 24       9.01388494
47 25       9.04242954
47 26       9.03350558
47 27       8.98726701
47 28       8.90476415
47 29       8.78790210
47 30       8.63936377
47 31       8.46250317
47 32       8.26121659
47 33       8.03980026
47 34       7.80280363
47 35       7.55488659
47 36       7.30068803
47 37       7.04471126
47 38       6.79122987
47 39       6.54421572
47 40       6.30728895
47 41       6.08368840
47 42       5.87625986
47 43       5.68745883
47 44       5.51936426
47 45       5.37369980
47 46       5.25185921
47 47       5.15493325
47 48       5.08373548
47 49       5.03882526

48 0       4.95984203
48 1       4.96928732
48 2       5.00414989
48 3       5.06408504
48 4       5.14852253
48 5       5.25665686
48 6       5.38743347
48 7       5.53953178
48 8       5.71134661
48 9       5.90096971
48 10       6.10617365
48 11       6.32440055
48 12       6.55275842
48 13       6.78802807
48 14       7.02668325
48 15       7.26492665
48 16       7.49874325
48 17       7.72397210
48 18       7.93639583
48 19       8.13184600
48 20       8.30632074
48 21       8.45610960
48 22       8.57791926
48 23       8.66899284
48 24       8.72721555
48 25       8.75119944
48 26       8.74034141
48 27       8.69485030
48 28       8.61574083
48 29       8.50479490
48 30       8.36449279
48 31       8.19791907
48 32       8.00864955
48 33       7.80062663
48 34       7.57803049
48 35       7.34515331
48 36       7.10628263
48 37       6.86559871
48 38       6.62708892
48 39       6.39448091
48 40       6.17119459
48 41       5.96031169
48 42       5.76456104
48 43       5.58631668
48 44       5.42760608
48 45       5.29012532
48 46       5.17525840
48 47       5.08409840
48 48       5.01746800
48 49       4.97593797

49 0       4.92320502
49 1       4.93395285
49 2       4.96942021
49 3       5.02926170
49 4       5.11290105
49 5       5.21952162
49 6       5.34805348
49 7       5.49715805
49 8       5.66521190
49 9       5.85029152
49 10       6.05016098
49 11       6.26226519
49 12       6.48373104
49 13       6.71137913
49 14       6.94174843
49 15       7.17113583
49 16       7.39565186
49 17       7.61129287
49 18       7.81402880
49 19       7.99990436
49 20       8.16514994
49 21       8.30629752
49 22       8.42029563
49 23       8.50461690
49 24       8.55735165
49 25       8.57728149
49 26       8.56392788
49 27       8.51757233
49 28       8.43924671
49 29       8.33069422
49 30       8.19430383
49 31       8.03302243
49 32       7.85025041
49 33       7.64972725
49 34       7.43541371
49 35       7.21137681
49 36       6.98168310
49 37       6.75030435
49 38       6.52103847
49 39       6.29744707
49 40       6.08280990
49 41       5.88009503
49 42       5.69194320
49 43       5.52066388
49 44       5.36824049
49 45       5.23634220
49 46       5.12633963
49 47       5.03932225
49 48       4.97611560
49 49       4.93729646

