# Species fraction against time
"time, first a value, second a value"
179.20000000000002,0.0035227273817382667,0.13144487994734327
179.3,0.0032937379184270737,0.13393110575060668
179.4,0.0030815809880364296,0.13646413907755842
179.5,0.0028849533757203476,0.1390448890556027
179.60000000000002,0.002702657358480798,0.14167427292891682
179.70000000000002,0.0025335920613948656,0.1443532155943914
179.8,0.002376745507946826,0.14708264909411012
179.9,0.002231187314033186,0.14986351206155915
180.0,0.0020960619777417805,0.1526967491187574
180.10000000000002,0.001970582719656182,0.15558331022150002
180.20000000000002,0.0018540258311356614,0.158524149949907
180.3,0.0017457254907157107,0.1615202267414704
180.4,0.0016450690114242815,0.16457250206379537
180.5,0.0015514924843842669,0.1676819395242364
180.60000000000002,0.0014644767865516829,0.1708495039136405
180.70000000000002,0.0013835439228064863,0.17407616018142405
180.8,0.001308253674859418,0.17736287233923334
180.9,0.0012382005315583716,0.18071060229047092
181.0,0.0011730108771694973,0.18412030858301032
181.10000000000002,0.0011123404160720749,0.18759294508247698
181.20000000000002,0.001055871814044536,0.19112945956353894
181.3,0.0010033125379356718,0.19473079221673423
181.4,0.0009543928770148182,0.19839787406846057
181.5,0.000908864130683137,0.2021316253118717
181.60000000000002,0.0008664969485108409,0.20593295354656313
181.70000000000002,0.0008270798097484596,0.2098027519250922
181.8,0.0007904176305501419,0.21374189720456338
181.9,0.0007563304881496482,0.2177512477017218
182.0,0.0007246524521510775,0.22183164115024065
182.10000000000002,0.000695230513942274,0.22598389245915848
182.20000000000002,0.0006679236060148261,0.23020879137172806
182.3,0.0006426017036858774,0.23450710002427635
182.4,0.0006191450023686309,0.23887955040505096
182.5,0.000597443164135153,0.24332684171344085
182.60000000000002,0.0005773946278613057,0.24784963762041323
182.70000000000002,0.0005589059777434726,0.25244856343150146
182.8,0.0005418913654340643,0.25712420315421664
182.9,0.0005262719814611513,0.2618770964723348
183.0,0.000511975571980305,0.26670773563013817
183.10000000000002,0.000498935997256864,0.27161656223035596
183.20000000000002,0.0004870928285972328,0.27660396395026754
183.3,0.00047639098074102527,0.28167027118118765
183.4,0.0004667803769942946,0.28681575359735756
183.5,0.00045821564462990245,0.29204061666110953
183.60000000000002,0.0004506558383062918,0.2973449980720583
183.70000000000002,0.00044406418946234884,0.30272896416899436
183.8,0.0004384078798353435,0.3081925062941103
183.9,0.00043365783742263715,0.31373553713017566
184.0,0.00042978855336732024,0.3193578870222852
184.10000000000002,0.0004267779183944374,0.3250593002968313
184.20000000000002,0.00042460707755910277,0.3308394315913874
184.3,0.00042326030219162216,0.3366978422102264
184.4,0.0004227248780386237,0.34263399652122745
184.5,0.0004229910087039701,0.34864725841093464
184.60000000000002,0.0004240517335895885,0.3547368878155091
184.70000000000002,0.00042590285962493057,0.3609020373462499
184.8,0.0004285429061550857,0.36714174902923324
184.9,0.00043197306243205165,0.3734549511794181
185.0,0.0004361971572216591,0.3798404554302752
185.10000000000002,0.0004412216401003991,0.3862969539405903
185.20000000000002,0.0004470555740720599,0.3928230168005646
185.3,0.0004537106391837005,0.3994170896596526
185.4,0.0004612011468640028,0.4060774915987345
185.5,0.00046954406474428265,0.41280241326918193
185.60000000000002,0.0004787590517531049,0.41958991532113854
185.70000000000002,0.0004888685032990972,0.4264379271428691
185.8,0.00049989760637262,0.4333442459323205
185.9,0.0005118744044046733,0.44030653612107146
186.0,0.0005248298717199051,0.44732232916960524
186.10000000000002,0.0005387979974087109,0.45438902375131657
186.20000000000002,0.0005538158784198894,0.46150388634084893
186.3,0.0005699238216386142,0.46866405222025176
186.4,0.0005871654546628519,0.4758665269140475
186.5,0.0006055878449228158,0.48310818806161976
186.60000000000002,0.0006252416267003749,0.4903857877323804
186.70000000000002,0.0006461811354960795,0.49769595518597876
186.8,0.0006684645490579592,0.5050352000763954
186.9,0.0006921540342256369,0.512399916095163
187.0,0.0007173158985526176,0.5197863850452147
187.10000000000002,0.0007440207454458047,0.5271907813330291
187.20000000000002,0.000772343631301429,0.5346091768628821
187.3,0.0008023642228178612,0.5420375463131915
187.4,0.0008341669523259038,0.5494717727712263
187.5,0.0008678411685944438,0.556907653698927
187.60000000000002,0.0009034812801431437,0.5643409071993212
187.70000000000002,0.0009411868876248993,0.5717671785501159
187.8,0.0009810629013317568,0.5791820469685814
187.9,0.0010232196393339865,0.5865810325698887
188.0,0.001067772901191323,0.5939596034797208
188.10000000000002,0.0011148440115901696,0.6013131830612997
188.20000000000002,0.0011645598276776392,0.6086371572170325
188.3,0.001217052703305008,0.6159268817258299
188.4,0.0012724604028880695,0.623177689578828
188.5,0.0013309259571754966,0.6303848982787694
188.60000000000002,0.0013925974529315135,0.6375438170716792
188.70000000000002,0.0014576277484361984,0.6446497540836872
188.8,0.0015261741068427614,0.6516980233408625
188.9,0.001598397739869082,0.6586839516556743
189.0,0.0016744632551071188,0.6656028853700979
189.10000000000002,0.0017545380014752907,0.6724501969523283
189.20000000000002,0.001838791309078044,0.6792212914514172
189.3,0.0019273936220257865,0.6859116128217543
189.4,0.002020515525641748,0.6925166501369937
189.5,0.0021183266729486415,0.6990319437205694
189.60000000000002,0.00222099461936049,0.7054530912271423
189.70000000000002,0.002328683579032523,0.7117757537159183
189.8,0.002441553121221174,0.7179956617625287
189.9,0.0025597568300955026,0.7241086216607866
190.0,0.002683440956479906,0.7301105217688585
190.10000000000002,0.0028127430946992315,0.7359973390559247
190.20000000000002,0.0029477909217001702,0.7417651459049647
190.3,0.003088701038569815,0.7474101172246295
190.4,0.0032355779560967746,0.7529285379179943
190.5,0.003388513265789404,0.7583168107481236
190.60000000000002,0.0035475850355181668,0.7635714646296523
190.70000000000002,0.0037128574645334984,0.7686891633619277
190.8,0.0038843808260192224,0.7736667148026609
190.9,0.004062191716735303,0.7785010804616468
191.0,0.0042463136230210564,0.7831893854721919
191.10000000000002,0.004436757800977957,0.7877289288738749
191.20000000000002,0.004633524456675898,0.7921171941147546
191.3,0.004836604200464281,0.7963518596549215
191.4,0.005045979738681863,0.8004308095273192
191.5,0.005261627756963847,0.8043521436871349
191.60000000000002,0.005483520942542851,0.808114187959013
191.70000000000002,0.005711630088858322,0.8117155033731375
191.8,0.005945926224637567,0.8151548946681517
191.9,0.006186382711369142,0.8184314177320945
192.0,0.006432977257512308,0.8215443857530366
192.10000000000002,0.006685693804441976,0.8244933738596331
192.20000000000002,0.0069445242474481085,0.8272782220487319
192.3,0.007209469964448614,0.8298990362224762
192.4,0.007480543134782346,0.8323561871905238
192.5,0.007757767839918603,0.8346503075331447
192.60000000000002,0.008041180946640178,0.8367822862666887
192.70000000000002,0.008330832780839835,0.8387532613025268
192.8,0.00862678760626292,0.8405646097420687
192.9,0.008929123927212474,0.8422179361017293
193.0,0.009237934637408013,0.8437150586106111
193.10000000000002,0.009553327038951384,0.8450579937681785
193.20000000000002,0.009875422755869124,0.846248939387557
193.3,0.010204357566179772,0.8472902563808763
193.4,0.010540281175104329,0.8481844495653104
193.5,0.010883356950124608,0.8489341477816185
193.60000000000002,0.011233761636306893,0.8495420836210181
193.70000000000002,0.011591685067829767,0.8500110730514965
193.8,0.011957329889135806,0.8503439952219798
193.9,0.012330911296684222,0.8505437727031879
194.0,0.012712656810000547,0.8506133523988102
194.10000000000002,0.013102806078656262,0.8505556873312403
194.20000000000002,0.013501610729997785,0.8503737194739589
194.3,0.01390933426089235,0.8500703637691239
194.4,0.014326251975465287,0.849648493435305
194.5,0.014752650969755225,0.8491109266376833
194.60000000000002,0.015188830163390161,0.8484604145623476
194.70000000000002,0.015635100377763285,0.8476996309082592
194.8,0.01609178445973659,0.846831162785529
194.9,0.016559217449596007,0.845857502987156
195.0,0.017037746791799174,0.8447810435834417
195.10000000000002,0.017527732586972728,0.8436040707739023
195.20000000000002,0.01802954788360972,0.8423287609205008
195.3,0.01854357900797144,0.8409571776781917
195.4,0.019070225930796526,0.8394912701337927
195.5,0.01960990266955084,0.8379328718617581
195.60000000000002,0.020163037725104138,0.836283700805146
195.70000000000002,0.020730074551885636,0.8345453598916012
195.8,0.02131147206074365,0.8327193382971698
195.9,0.02190770515390993,0.8308070132748943
196.0,0.022519265291642988,0.8288096524701143
196.10000000000002,0.023146661090294642,0.8267284166499651
196.20000000000002,0.023790418951707644,0.8245643627804866
196.3,0.024451083724009292,0.822318447390848
196.4,0.025129219394015096,0.8199915301702971
196.5,0.025825409811598057,0.817584377749429
196.60000000000002,0.02654025944651295,0.8150976676231443
196.70000000000002,0.027274394178291216,0.812531992178153
196.8,0.02802846211994144,0.8098878627930305
196.9,0.028803134476303262,0.8071657139836054
197.0,0.029599106438009264,0.804365907570846
197.10000000000002,0.030417098112110942,0.8014887368524
197.20000000000002,0.0312578554905215,0.7985344307625329
197.3,0.03212215145752033,0.7955031580084264
197.4,0.03301078683765264,0.7923950311736335
197.5,0.033924591485442426,0.7892101107819909
197.60000000000002,0.03486442541841895,0.7859484093174514
197.70000000000002,0.03583117999503574,0.7826098951971755
197.8,0.03682577913913735,0.7791944966968076
197.9,0.037849180612702794,0.7757021058282031
198.0,0.03890237733866553,0.7721325821709782
198.10000000000002,0.03998639877567809,0.7684857566601576
198.20000000000002,0.04110231234675484,0.7647614353329009
198.3,0.04225122492378821,0.7609594030378372
198.4,0.043434284369991964,0.7570794271109269
198.5,0.044652681142379,0.7531212610220259
198.60000000000002,0.045907649956429514,0.7490846479964657
198.70000000000002,0.047200471515148085,0.7449693246159905
198.8,0.0485324743047433,0.7407750244033238
198.9,0.049905036459190276,0.7365014813944801
199.0,0.05131958769595254,0.7321484337027108
199.10000000000002,0.052777611325144226,0.7277156270776595
199.20000000000002,0.0542806463344033,0.7232028184629458
199.3,0.05583028955171957,0.7186097795549629
199.4,0.057428197888414634,0.7139363003651985
199.5,0.05907609066440084,0.7091821927878611
199.60000000000002,0.06077575201774927,0.7043472941740176
199.70000000000002,0.06252903340046832,0.6994314709128339
199.8,0.06433785616222869,0.6944346220198508
199.9,0.06620421422356285,0.6893566827315408
200.0,0.0681301768398096,0.6841976281046527
200.10000000000002,0.07011789145675984,0.6789574766181016
200.20000000000002,0.07216958665857937,0.6736362937743633
200.3,0.07428757520812873,0.668234195696516
200.4,0.07647425717925703,0.6627513527162288
200.5,0.0787321231800034,0.65718799294713
200.60000000000002,0.0810637576648829,0.6515444058371042
200.70000000000002,0.08347184233354459,0.6458209456921632
200.8,0.08595915961205212,0.6400180351636302
200.9,0.08852859621182815,0.6341361686894522
201.0,0.09118314675990112,0.6281759158795398
201.10000000000002,0.09392591749246924,0.6221379248341179
201.20000000000002,0.09676013000192171,0.6160229253831658
201.3,0.09968912502529824,0.6098317322341417
201.4,0.1027163662596873,0.6035652480143262
201.5,0.10584544418721964,0.5972244661933003
201.60000000000002,0.10908007988905935,0.5908104738702901
201.70000000000002,0.11242412882408057,0.584324454410396
201.8,0.11588158454368472,0.5777676899130643
201.9,0.11945658230940148,0.5711415634955852
202.0,0.1231534025744555,0.5644475613739212
202.10000000000002,0.12697647428429915,0.557687274722785
202.20000000000002,0.13093037794412607,0.5508624012966316
202.3,0.1350198483935086,0.5439747467930973
202.4,0.13924977721944853,0.5370262259404411
202.5,0.14362521472920373,0.530018863290719
202.60000000000002,0.14815137139314954,0.5229547937007807
202.70000000000002,0.15283361865555317,0.5158362624837145
202.8,0.15767748899737954,0.5086656252141136
202.9,0.1626886751200116,0.501445347171485
203.0,0.1678730281019625,0.4941780024073007
203.10000000000002,0.17323655436220775,0.48686627242259317
203.20000000000002,0.17878541124360875,0.47951294444463777
203.3,0.1845259010080098,0.4721209092931397
203.4,0.19046446301097067,0.46469315882846174
203.5,0.19660766379881117,0.45723278297677733
203.60000000000002,0.20296218484381634,0.44974296632961264
203.70000000000002,0.20953480760529714,0.44222698431803387
203.8,0.21633239557504444,0.43468819896472904
203.9,0.22336187293601384,0.42713005422040456
204.0,0.23063019943346197,0.41955607089423863
204.10000000000002,0.23814434102904952,0.41196984119157676
204.20000000000002,0.24591123588170155,0.40437502287557936
204.3,0.2539377551756228,0.39677533307309804
204.4,0.26223065829748315,0.38917454174861843
204.5,0.270796541853468,0.38157646487360974
204.60000000000002,0.27964178201509143,0.37398495732201276
204.70000000000002,0.28877246969331843,0.3664039055258177
204.8,0.2981943380670202,0.35883721992767165
204.9,0.3079126820379763,0.3512888272701522
205.0,0.31793226925486884,0.34376266276368367
205.10000000000002,0.32825724244773896,0.3362626621770021
205.20000000000002,0.33889101294722246,0.32879275389553086
205.3,0.34983614543472713,0.3213568509939645
205.4,0.3610942341855844,0.3139588433697249
205.5,0.3726657713316718,0.30660258998371515
205.60000000000002,0.3845500079866822,0.29929191125392174
205.70000000000002,0.39674480944824103,0.2920305816458911
205.8,0.40924650611635904,0.2848223225019189
205.9,0.4220497422441936,0.2776707951479555
206.0,0.43514732515780874,0.2705795943137561
206.10000000000002,0.4485300781348463,0.26355224189773596
206.20000000000002,0.4621867007003508,0.2565921811033623
206.3,0.47610364065769445,0.2497027709687943
206.4,0.4902649826931295,0.2428872813059372
206.5,0.5046523588367553,0.2361488880591865
206.60000000000002,0.5192448863874327,0.22949066908800084
206.70000000000002,0.5340191390667395,0.2229156003711502
206.8,0.5489491571077859,0.216426552624149
206.9,0.5640065016605255,0.21002628831511147
207.0,0.579160358264125,0.20371745905817223
207.10000000000002,0.594377693168536,0.19750260335781197
207.20000000000002,0.6096234649684572,0.1913841446720352
207.3,0.6248608923532091,0.18536438975747577
207.4,0.6400517768131923,0.1794455272552729
207.5,0.6551568769458743,0.1736296264730787
207.60000000000002,0.6701363286709614,0.16791863631593604
207.70000000000002,0.6849501033228721,0.16231438431711956
207.8,0.699558493387201,0.15681857571946362
